6.09302104e-01, 1.26110867e-01, 0.00000000e+00, 7.15233326e-01, 3.31751443e-02
6.08563304e-01, 1.26379773e-01, 0.00000000e+00, 7.23529518e-01, 3.28548588e-02
6.09548748e-01, 1.26348153e-01, 0.00000000e+00, 7.13354886e-01, 3.17217112e-02
6.08514190e-01, 1.26724705e-01, 0.00000000e+00, 7.24812329e-01, 3.12635265e-02
6.09790325e-01, 1.26577958e-01, 0.00000000e+00, 7.11590946e-01, 3.02321501e-02
6.08459830e-01, 1.27062231e-01, 0.00000000e+00, 7.26147592e-01, 2.96299160e-02
6.10027075e-01, 1.26800492e-01, 0.00000000e+00, 7.09920108e-01, 2.87108645e-02
6.08400345e-01, 1.27392575e-01, 0.00000000e+00, 7.27528811e-01, 2.79584303e-02
6.08496726e-01, 1.27657399e-01, 0.00000000e+00, 7.27326453e-01, 2.63250843e-02
6.10258996e-01, 1.27015978e-01, 0.00000000e+00, 7.08324552e-01, 2.71606110e-02
6.10486269e-01, 1.27224639e-01, 0.00000000e+00, 7.06789017e-01, 2.55789012e-02
6.10708952e-01, 1.27426654e-01, 0.00000000e+00, 7.05301166e-01, 2.39570942e-02
6.10927165e-01, 1.27622247e-01, 0.00000000e+00, 7.03850806e-01, 2.22839080e-02
6.11141026e-01, 1.27811596e-01, 0.00000000e+00, 7.02430069e-01, 2.05376875e-02
6.11350596e-01, 1.27994895e-01, 0.00000000e+00, 7.01033115e-01, 1.86893828e-02
6.11555994e-01, 1.28172323e-01, 0.00000000e+00, 6.99656010e-01, 1.67094115e-02
6.11757338e-01, 1.28344044e-01, 0.00000000e+00, 6.98296010e-01, 1.45567730e-02
6.11954689e-01, 1.28510252e-01, 0.00000000e+00, 6.96953356e-01, 1.21878749e-02
6.12148166e-01, 1.28671110e-01, 0.00000000e+00, 6.95626497e-01, 9.57010873e-03
6.12337768e-01, 1.28826767e-01, 0.00000000e+00, 6.94318771e-01, 6.67606946e-03
6.12523675e-01, 1.28977373e-01, 0.00000000e+00, 6.93016469e-01, 3.49216443e-03
6.12591863e-01, 1.29164636e-01, 0.00000000e+00, 6.93031490e-01, 0.00000000e+00
6.08678758e-01, 1.25297979e-01, 0.00000000e+00, 7.20071793e-01, 3.73072177e-02
6.08530998e-01, 1.25351742e-01, 0.00000000e+00, 7.21819520e-01, 3.72469388e-02
6.08938992e-01, 1.25559896e-01, 0.00000000e+00, 7.17723846e-01, 3.60072143e-02
6.08495772e-01, 1.25721231e-01, 0.00000000e+00, 7.22866774e-01, 3.58228125e-02
6.09193921e-01, 1.25813618e-01, 0.00000000e+00, 7.15574443e-01, 3.46479304e-02
6.08455122e-01, 1.26082525e-01, 0.00000000e+00, 7.23997355e-01, 3.43343727e-02
6.09443605e-01, 1.26059368e-01, 0.00000000e+00, 7.13591099e-01, 3.32381018e-02
6.08409047e-01, 1.26435921e-01, 0.00000000e+00, 7.25201368e-01, 3.27899046e-02
6.09688222e-01, 1.26297385e-01, 0.00000000e+00, 7.11744785e-01, 3.17854807e-02
6.08357728e-01, 1.26781657e-01, 0.00000000e+00, 7.26468444e-01, 3.11967283e-02
6.09927833e-01, 1.26527905e-01, 0.00000000e+00, 7.10010767e-01, 3.02966982e-02
6.08301103e-01, 1.27120003e-01, 0.00000000e+00, 7.27791667e-01, 2.95611471e-02
6.10162616e-01, 1.26751155e-01, 0.00000000e+00, 7.08367825e-01, 2.87761297e-02
6.08239293e-01, 1.27451181e-01, 0.00000000e+00, 7.29163826e-01, 2.78875977e-02
6.08335674e-01, 1.27716005e-01, 0.00000000e+00, 7.28951216e-01, 2.62524858e-02
6.10392630e-01, 1.26967356e-01, 0.00000000e+00, 7.06798077e-01, 2.72264760e-02
6.10617936e-01, 1.27176702e-01, 0.00000000e+00, 7.05286384e-01, 2.56451387e-02
6.10838771e-01, 1.27379403e-01, 0.00000000e+00, 7.03820705e-01, 2.40233261e-02
6.11055136e-01, 1.27575666e-01, 0.00000000e+00, 7.02390790e-01, 2.23495550e-02
6.11267149e-01, 1.27765685e-01, 0.00000000e+00, 7.00989187e-01, 2.06018966e-02
